D-14,D-13,D-12,D-11,D-10,D-9,D-8,D-7,D-6,D-5,D-4,D-3,D-2,D-1,Dday,marketAverage,fluctuation,amount,label
0.01,0.01,0.01,0.02,0.01,0.01,0.0,0.01,0.03,0.01,0.01,0.0,0.01,0.02,0.01,3.5,2,1,0.21379207477749684
0.04,0.0,0.01,0.01,0.0,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.01,-0.28,2,1,0.22323643218573608
0.01,0.0,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.01,0.03,0.03,0.0,-0.16,2,1,0.18838927172672992
0.03,0.01,0.0,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.04,0.01,0.0,0.02,0.03,-2.14,2,3,0.24930195452732562
0.03,0.0,0.02,0.02,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.01,0.01,0.01,0.02,0.64,2,3,0.3058103975535076
0.01,0.02,0.03,0.01,0.01,0.0,0.02,0.02,0.03,0.01,0.01,0.01,0.02,0.02,0.01,-2.8,2,3,0.23854487625485365
0.0,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.04,0.01,0.0,0.02,0.03,0.03,0.0,-1.71,2,3,0.23925829927224918
0.04,0.01,0.0,0.02,0.03,0.03,0.0,0.01,0.03,0.02,0.01,0.01,0.02,0.03,0.01,-0.21,2,3,0.2289696366351457
0.03,0.03,0.01,0.01,0.01,0.04,0.02,0.0,0.0,0.02,0.0,0.05,0.01,0.01,0.02,1.12,2,3,0.23771790808240212
0.03,0.04,0.03,0.0,-0.02,-0.03,-0.02,0.02,0.01,-0.01,0.02,0.0,0.0,0.0,0.01,0.85,1,1,-0.4050745155732005
-0.01,0.0,0.02,0.04,0.0,-0.02,0.01,0.0,-0.04,0.03,0.01,0.0,-0.01,-0.03,-0.02,-0.65,1,1,0.2589407856165682
0.06,0.05,0.0,0.02,0.05,0.01,0.02,0.04,0.06,0.11,0.03,0.05,0.1,0.02,0.12,-0.08,1,1,0.5858987090367362
0.0,0.0,0.01,0.07,-0.02,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.03,0.02,-1.13,1,1,0.2376103190767198
0.02,0.0,0.01,-0.01,-0.02,0.0,0.04,0.07,0.06,0.0,0.0,0.01,0.07,-0.02,0.0,-0.18,1,1,0.23794493274413853
-0.1,-0.1,-0.04,-0.01,-0.01,0.07,0.06,0.05,0.04,0.0,0.0,-0.04,0.02,0.0,0.0,-0.38,1,1,-0.20453194426253152
-0.02,0.06,0.03,-0.02,0.01,-0.02,0.06,-0.02,0.02,0.0,0.02,0.02,0.02,0.01,-0.01,0.01,2,2,0.33538510101009944
0.02,0.03,0.0,0.03,0.0,0.03,0.03,0.02,-0.01,0.0,0.05,0.02,-0.02,0.05,0.01,0.62,2,2,0.13705066959042167
0.01,0.0,0.03,0.01,0.0,0.02,0.01,0.03,0.03,0.0,0.01,0.01,0.04,0.01,0.02,0.27,2,2,0.2235831632157126
0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.03,-0.02,0.04,0.0,0.04,0.04,0.01,-0.2,2,2,0.22456112944484463
0.07,-0.01,0.05,-0.01,0.01,0.02,0.03,-0.03,0.05,0.01,0.02,0.04,0.0,0.01,0.02,1.23,2,2,0.23378256257120533
0.01,0.01,0.03,-0.02,0.04,0.0,0.04,0.04,0.01,0.02,0.02,0.02,0.0,0.01,0.01,1.07,2,2,0.21267877699946425
0.0,0.1,-0.1,0.31,0.27,0.27,-0.37,-0.07,0.07,-0.07,0.09,-0.08,0.1,-0.15,0.06,-0.28,2,2,-0.19860199770245224
-0.17,-0.04,0.09,-0.09,0.04,0.0,0.11,0.03,0.0,-0.05,0.0,-0.03,0.04,-0.04,0.09,0.28,2,2,0.06529044647143323
0.1,0.0,0.02,-0.16,-0.04,0.07,0.01,0.07,0.03,-0.02,-0.05,0.09,0.01,0.06,-0.1,-0.18,2,2,0.28912875867386223
-0.06,0.02,0.06,0.06,-0.02,-0.04,0.04,-0.08,-0.01,0.2,-0.17,-0.04,0.09,-0.09,0.04,0.07,2,2,0.1634615384615401
0.2,-0.34,0.21,-0.02,0.29,-0.12,0.01,0.23,0.08,-0.2,-0.06,0.04,0.07,-0.02,-0.19,1.0,2,2,0.4567270475305696
0.23,-0.05,0.02,0.07,-0.02,-0.03,0.02,0.43,0.14,0.1,-0.02,0.43,0.16,0.21,0.08,3.5,2,2,1.5515980471606738
0.01,0.0,0.02,0.0,0.0,-0.01,0.0,0.02,0.0,-0.01,0.0,0.0,0.04,-0.02,0.0,1.04,1,2,0.23922322810638885
0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,-0.02,0.0,0.0,0.01,0.0,0.37,1,2,-0.08240027143618933
0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03,-0.53,1,2,0.09203196899976174
-0.01,0.0,0.0,0.02,-0.02,-0.01,0.0,0.0,0.02,-0.03,0.01,0.01,0.0,0.02,0.0,-0.66,1,2,0.2313587506627357
0.02,0.0,0.01,0.02,0.0,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.0,0.02,0.0,-0.9,1,2,0.08659674781101856
0.0,-0.01,-0.02,0.0,-0.02,-0.01,0.0,0.0,0.02,-0.02,-0.01,0.0,0.0,0.02,-0.03,0.37,1,2,0.21701388888888395
0.01,0.03,0.01,0.0,0.01,0.01,0.02,0.02,0.0,0.0,0.01,0.03,0.01,0.01,0.01,0.26,2,2,0.20193065405831323
0.01,0.01,0.03,0.01,0.0,0.01,0.01,0.03,0.0,0.01,0.01,0.01,0.03,0.01,0.01,-0.66,2,2,0.19274488484728458
0.01,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.42,2,2,0.19804921522998953
0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.13,2,2,0.19301197664061132
0.03,0.01,0.01,0.01,0.01,0.04,0.0,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.01,0.82,2,2,0.20320166526242023
0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.0,0.01,2,2,0.20291002672474523
0.03,0.07,-0.07,0.01,0.07,-0.09,0.08,0.04,0.14,-0.03,-0.04,0.0,0.01,-0.01,0.13,0.33,2,1,0.10714459650318364
-0.01,0.16,-0.06,-0.04,0.08,-0.04,-0.08,-0.01,0.13,0.05,-0.14,0.06,0.0,0.09,-0.03,0.73,2,1,-0.07360157016682578
-0.01,-0.07,0.33,-0.07,-0.02,0.02,0.2,-0.22,0.0,0.18,0.12,-0.1,0.07,0.03,-0.07,0.52,2,1,-0.15880105205696715
0.06,0.03,0.07,-0.07,0.01,0.07,-0.09,0.08,0.04,0.14,-0.03,-0.04,0.0,0.01,-0.01,0.17,2,1,0.16092066123762905
0.08,0.07,-0.07,-0.04,0.13,0.34,0.18,-0.27,0.25,-0.04,0.06,0.04,-0.02,0.13,0.04,-0.36,2,1,0.20182131429977712
0.08,-0.09,-0.03,-0.01,0.15,-0.08,0.11,-0.1,0.1,-0.02,0.1,-0.02,0.06,-0.06,-0.02,-0.46,2,1,0.13239837199039428
0.01,0.02,0.0,0.05,0.01,0.0,0.01,0.0,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.97,2,3,0.1990387882906841
0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.02,0.0,0.0,0.0,-0.01,0.0,-0.01,0.02,-2.18,2,3,0.1532226176354401
0.01,0.02,0.02,-0.01,0.04,0.0,0.01,0.0,0.01,0.02,0.01,0.01,0.02,0.0,0.03,0.44,2,3,0.1549486732519867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,2,3,0.029938625817083064
0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.02,0.0,-0.34,2,3,0.2017220172201739
0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,1.84,2,3,0.04456327985740138
-0.04,0.03,0.07,0.08,0.07,0.06,-0.01,0.06,0.01,0.04,0.01,0.03,0.08,0.04,0.04,-3.03,2,2,0.7933753161104784
0.03,0.05,0.04,0.05,0.03,0.11,0.06,0.06,0.06,0.07,0.05,0.02,0.08,0.02,0.05,1.03,2,2,0.618769336541769
0.0,0.04,0.02,0.02,0.04,0.06,0.05,0.0,0.06,0.03,0.02,0.02,0.0,0.03,0.0,1.0,2,2,0.2863104770223668
0.0,0.0,0.03,-0.02,0.01,0.01,-0.01,0.01,0.03,-0.01,-0.01,0.01,0.01,0.0,0.04,0.13,2,2,0.38478398519312673
0.03,0.0,0.05,0.0,0.0,0.0,0.01,0.04,0.03,0.01,0.0,0.0,0.05,0.02,0.0,0.24,2,2,0.249304823089469
0.03,0.1,0.05,0.04,0.05,0.03,0.05,-0.01,0.07,0.07,0.05,-0.05,0.08,0.02,0.04,-0.28,2,2,0.11709030589841518
0.0,0.0,0.0,0.0,0.01,0.01,-0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.02,0.19,2,2,0.06604708213426846
0.01,0.0,0.0,0.02,0.01,0.06,0.03,0.0,0.01,-0.01,0.0,-0.04,-0.02,0.02,0.01,-0.52,2,2,0.02830322185007894
0.02,0.01,0.01,0.02,0.06,0.0,0.02,0.02,0.0,0.04,0.02,-0.03,0.0,0.0,-0.01,-0.46,2,2,0.17502648427065726
-0.03,0.0,0.0,-0.01,0.03,0.03,0.0,0.04,0.01,-0.02,-0.01,0.03,0.03,0.01,0.0,-0.13,2,2,-0.05518763796908965
0.0,0.05,0.0,-0.03,0.0,-0.03,0.0,-0.07,-0.04,0.09,0.04,0.05,0.01,0.05,0.01,1.81,2,2,0.40073546744614497
-0.01,-0.02,0.04,0.0,0.02,-0.03,-0.03,0.0,0.04,0.05,0.07,0.01,0.01,0.01,0.07,-0.31,2,2,0.11446886446886406
0.01,0.03,0.01,0.0,0.01,0.01,0.03,0.02,0.0,0.01,0.01,0.04,0.01,0.01,0.01,1.07,2,3,0.2145442055642155
0.01,0.03,0.02,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.03,0.01,0.02,0.01,0.01,1.12,2,3,0.2129851603827726
0.03,0.01,0.02,0.0,0.01,0.03,0.01,0.02,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.2,2,3,0.2796558995020737
0.01,0.03,0.01,0.02,0.0,0.01,0.03,0.02,0.01,0.01,0.03,0.01,0.02,0.0,0.01,-1.01,2,3,0.2121458453119729
0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,-0.9,2,3,0.22320318946917883
0.01,0.01,0.03,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.0,-0.67,2,3,0.22040427306302401
0.55,-0.39,1.47,1.46,0.97,0.12,-0.23,-1.83,-0.66,0.15,1.78,-0.01,-0.56,-0.74,0.4,1.32,2,1,-0.5923807578388285
-0.01,-0.56,-0.74,0.4,1.85,-1.94,2.67,0.0,-0.74,2.16,0.28,-0.37,0.65,-1.27,0.43,0.68,2,1,-1.4481331888483884
0.15,1.78,-0.01,-0.56,-0.74,0.4,1.85,-1.94,2.67,0.0,-0.74,2.16,0.28,-0.37,0.65,-0.93,2,1,-2.168392264114083
-0.39,1.47,1.46,0.97,0.12,-0.23,-1.83,-0.66,0.15,1.78,-0.01,-0.56,-0.74,0.4,1.85,1.06,2,1,-3.2089851584436446
-0.3,-0.54,0.07,-1.63,0.04,-0.89,0.4,-0.56,2.79,-0.79,-0.77,-1.28,-1.39,0.65,-1.0,0.19,2,1,0.7019783024888371
-0.7,0.58,0.22,-0.33,-0.8,-0.3,-0.54,0.07,-1.63,0.04,-0.89,0.4,-0.56,2.79,-0.79,0.85,2,1,0.34807534807534957
0.01,0.0,0.02,0.03,0.0,0.01,0.01,0.01,0.03,0.0,0.01,0.01,0.01,0.03,0.0,-2.45,2,1,0.1891676622859384
0.0,0.01,0.05,0.0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.0,0.01,-0.86,2,1,0.21860095389507617
0.03,0.0,0.01,0.01,0.01,0.03,0.0,-0.01,0.0,0.01,0.05,0.0,0.02,0.01,0.02,-0.67,2,1,0.1989258006763528
0.02,0.03,0.0,0.01,0.01,0.01,0.03,0.0,0.01,0.01,0.01,0.03,0.0,-0.01,0.0,-2.8,2,1,0.2290152344916807
0.0,0.02,0.02,0.02,0.01,0.0,0.01,0.03,0.0,0.01,0.0,0.02,0.03,0.0,0.01,-0.21,2,1,0.17940795375261942
0.0,0.01,0.03,0.0,0.01,0.0,0.02,0.03,0.0,0.01,0.01,0.01,0.03,0.0,0.01,-1.5,2,1,0.18926187867316369
0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.0,0.01,0.02,0.0,0.03,-0.28,2,1,0.21831894413020247
0.01,0.04,0.01,0.01,0.0,0.01,0.03,0.0,0.02,0.0,0.01,0.03,0.0,0.02,0.0,-2.8,2,1,0.20889286780065852
0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.0,0.01,0.02,0.0,0.03,0.01,0.02,0.01,-0.16,2,1,0.20831266739411713
0.0,0.02,0.02,0.02,0.01,0.01,0.0,0.03,0.01,0.01,0.01,0.01,0.04,0.01,0.01,-0.21,2,1,0.17926501344487367
0.04,0.01,0.01,0.0,0.01,0.03,0.0,0.02,0.0,0.01,0.03,0.0,0.02,0.0,0.0,1.03,2,1,0.20889286780065852
0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.42,2,1,0.18813743935042204
0.03,0.02,0.0,0.02,0.01,0.03,0.01,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.58,2,1,0.23687327279904302
0.01,0.01,0.01,0.04,0.02,0.01,0.0,0.0,0.06,0.0,0.01,0.01,0.03,0.01,0.01,0.7,2,1,0.2083333333333437
0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.03,0.02,0.0,0.02,0.01,0.03,0.01,0.99,2,1,0.21734835012843234
0.01,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.03,0.02,0.01,0.02,0.02,0.01,-0.6,2,1,0.20703933747412417
0.01,0.02,0.01,0.0,0.04,0.0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,-0.36,2,1,0.2176924599248009
0.01,0.0,0.04,0.0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,1.07,2,1,0.22754254056192025
0.03,0.01,0.02,0.0,0.01,0.03,0.01,0.01,0.01,0.02,0.03,0.01,0.01,0.01,0.01,-0.23,2,1,0.24691358024691024
0.0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.04,0.01,0.01,0.01,0.0,0.05,2.18,2,1,0.19938191606021505
0.02,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.03,0.0,0.02,0.01,0.01,0.03,0.01,0.56,2,1,0.21657806654853395
0.02,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,-1.25,2,1,0.20712101785185233
0.0,0.04,0.01,0.0,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,-1.5,2,1,0.24868198547696174
0.02,0.02,0.01,0.01,0.02,0.0,0.04,0.01,0.02,0.0,0.04,0.0,0.01,0.0,0.0,-0.57,2,1,0.24833614780968016
0.02,0.0,0.04,0.0,0.0,0.03,0.01,0.03,0.0,0.0,0.03,0.02,0.03,0.0,0.0,0.18,2,3,0.23717758671806255
0.03,0.0,0.0,0.03,0.02,0.03,0.0,0.0,0.03,0.01,0.03,0.0,0.0,-0.03,0.08,-0.66,2,3,0.19741387819562917
0.02,0.01,0.03,-0.01,0.0,0.03,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.0,-0.23,2,3,0.2854330708661479
0.0,0.0,0.03,0.01,0.03,0.0,0.0,0.03,0.02,0.03,0.0,0.0,0.03,0.01,0.03,-0.07,2,3,0.19751135690302402
0.03,0.0,0.0,0.03,0.02,0.03,0.0,0.0,0.03,0.01,0.03,0.0,0.0,-0.03,0.08,-0.66,2,3,0.19741387819562917
0.0,0.02,0.01,0.03,-0.01,0.0,0.03,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.72,2,3,0.275590551181093
-0.06,-0.35,1.03,1.06,0.13,0.85,-0.27,0.77,-0.05,0.06,0.59,0.48,0.54,0.37,-0.24,0.38,1,2,0.11824990145841152
0.37,-0.24,0.41,-0.49,0.31,-1.3,0.21,-0.01,-0.09,0.12,-0.06,-0.23,0.12,0.91,0.0,0.64,1,2,1.548934490923437
-0.12,-0.01,-0.94,-0.16,-1.25,0.5,-0.08,-0.27,0.53,0.06,0.87,0.29,0.75,0.19,-0.5,-0.9,1,2,-2.7162258756254443
1.06,0.13,0.85,-0.27,0.77,-0.05,0.06,0.59,0.48,0.54,0.37,-0.24,0.41,-0.49,0.31,0.68,1,2,-0.42277062235768215
-0.5,-0.21,0.19,0.26,0.1,-0.89,-0.35,-1.07,-0.64,0.06,-0.47,0.31,0.36,1.2,-0.25,-0.13,1,2,4.110720925428635
0.87,0.29,0.75,0.19,-0.5,0.56,0.84,0.08,-0.7,-0.5,-0.21,0.19,0.26,0.1,-0.89,-0.67,1,2,-0.4403030923612494
0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,-0.77,2,1,0.02487190966522501
0.0,0.03,0.03,0.0,0.04,0.0,0.01,0.01,0.01,0.02,0.03,0.03,0.0,0.0,0.03,-0.22,2,1,0.18002238116090474
0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.01,-0.02,0.0,-0.03,2.21,2,1,0.1833498513379661
0.0,0.0,0.0,-0.03,0.0,0.0,0.02,-0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,-0.3,2,1,0.08466557099457983
0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.74,2,1,0.01989060169069745
0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,-0.01,0.0,0.02,0.0,0.0,0.0,-2.42,2,1,0.05958587814687277
0.01,-0.01,0.04,0.0,-0.01,0.02,0.0,0.03,-0.01,0.02,-0.01,0.01,0.02,-0.02,-0.01,0.92,2,2,0.07920007920008132
0.01,0.01,0.0,0.0,0.0,0.0,0.01,-0.01,0.01,0.0,0.0,-0.01,0.02,0.0,0.0,-0.28,2,2,0.029952076677308703
-0.01,0.04,0.01,0.02,0.02,0.0,0.01,0.04,0.03,0.03,0.01,0.01,0.04,0.04,0.03,-0.62,2,2,0.24483400254626808
0.03,-0.01,0.04,0.01,0.02,0.02,0.0,0.01,0.04,0.03,0.03,0.01,0.01,0.04,0.04,-1.84,2,2,0.2938871473354254
0.01,0.0,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.0,0.0,0.02,0.03,0.0,0.16,2,2,0.09872642906505469
0.03,0.01,0.03,0.02,0.02,0.01,0.02,0.0,0.01,0.0,-0.01,0.02,-0.01,-0.03,0.0,0.13,2,2,0.15766653527788943
0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.0,0.04,0.01,-0.01,0.87,2,3,0.21082894106372319
-0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,-0.02,0.01,0.0,0.0,0.01,0.19,2,3,0.039793076004768224
0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,-0.02,0.0,-0.08,2,3,0.07923145488759609
0.02,0.0,0.05,0.0,0.02,0.01,0.01,0.02,0.02,0.0,0.01,0.02,0.03,0.01,0.01,0.76,2,3,0.21950753960680025
0.03,-0.03,0.05,-0.04,0.03,0.02,-0.01,0.01,0.0,0.0,0.01,0.01,0.04,-0.04,0.02,-1.03,2,3,0.12836970474967568
0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.03,-0.03,0.01,0.01,0.0,0.0,-0.11,2,3,0.1083637080090627
0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.14,2,1,0.08394291881521632
0.02,0.0,0.01,0.0,0.01,0.02,-0.02,0.01,0.01,0.01,-0.01,0.0,0.01,0.0,-0.03,-1.13,2,1,-0.044774337339803516
0.0,0.0,-0.09,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,2,1,-0.1912560141051345
0.01,0.02,0.02,-0.01,0.04,0.04,0.0,0.02,0.0,0.02,0.01,0.0,0.01,-0.01,-0.02,1.42,2,1,0.15259409969481386
0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.29,2,1,0.02994848859960708
-0.03,-0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,-0.01,0.0,0.27,2,1,0.08375209380233617
0.01,-0.05,0.05,-0.04,-0.04,0.03,-0.01,0.01,0.02,0.03,0.09,-0.02,0.02,0.0,0.03,-1.39,2,1,0.4041289317362917
0.01,0.0,0.02,0.0,-0.01,-0.02,0.05,0.0,0.0,0.01,0.01,0.02,0.01,-0.01,0.01,0.04,2,1,0.06653676156076482
0.05,0.04,0.02,0.03,0.06,-0.01,-0.04,0.01,-0.03,0.02,0.0,-0.03,0.02,0.01,0.0,-0.18,2,1,-0.3656752803510521
-0.08,0.1,0.01,0.06,0.04,-0.02,0.05,0.01,-0.01,0.0,0.03,0.04,0.02,-0.01,0.02,0.33,2,1,0.2431813847034059
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,-0.21,2,1,0.058927519151441565
0.04,-0.03,-0.14,-0.03,-0.07,-0.12,-0.02,0.02,0.03,0.07,-0.05,0.06,-0.06,0.01,-0.01,-1.82,2,1,0.15162631450231778
0.03,0.0,0.0,-0.16,0.07,0.07,0.06,0.11,0.0,-0.11,0.11,0.18,-0.07,0.1,0.07,-0.42,1,1,0.42229337788295407
0.0,0.0,0.19,0.0,0.0,-0.34,-0.17,-0.06,-0.09,0.01,0.0,0.1,0.0,0.0,-0.07,0.34,1,1,-0.39305438081496114
0.13,0.03,0.38,0.17,-0.61,0.25,0.03,0.11,0.06,0.18,0.02,0.55,-0.49,-0.21,-0.16,0.65,1,1,-1.1337441783882962
0.02,-0.18,-0.12,0.03,0.0,-0.01,0.24,0.21,0.1,0.33,0.0,-0.07,0.0,0.68,0.11,-0.46,1,1,-0.4821692843844039
0.33,0.0,0.03,-0.02,-0.02,-0.06,0.07,0.02,0.18,-0.03,-0.08,0.08,0.06,0.27,0.0,0.81,1,1,-0.5308690523004311
0.07,-0.15,-0.14,0.0,0.13,0.39,0.05,0.09,0.11,0.84,-0.07,-0.33,0.04,0.36,0.15,0.66,1,1,0.18941233608547048
0.0,-0.24,-1.95,-1.99,1.39,-2.25,0.51,-1.4,10.7,-3.14,-3.73,-0.75,1.51,-2.73,-2.68,-1.22,3,1,-3.6649214659685847
29.93,29.11,-19.61,15.37,-6.45,-6.55,-8.46,10.44,14.83,-10.42,29.65,0.0,1.35,-12.65,-5.88,-0.89,3,1,-17.0075349838536
-0.14,-0.14,-0.29,-3.17,-7.59,-9.98,-2.33,-2.75,3.39,-0.91,-0.55,-0.55,0.93,0.18,-1.29,-0.46,3,1,54.00372439478585
-1.72,5.25,-0.61,1.07,0.0,0.75,-2.09,0.76,-0.76,-1.68,-5.59,-1.48,-5.01,-1.58,0.89,-0.43,3,1,-0.707964601769917
-0.34,-1.2,-1.04,0.0,-1.41,0.18,-0.18,1.07,0.18,1.58,-1.91,-0.53,-1.6,-0.72,-2.0,-2.56,3,1,2.782931354359919
-2.47,-1.85,-0.69,-2.42,-2.3,1.27,1.08,-2.48,-0.73,-1.28,2.23,3.09,-1.06,3.91,0.0,0.05,3,1,6.678082191780832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,1,1,0.0
0.0,1.47,-1.61,-0.82,-0.82,0.0,-0.17,2.33,0.65,0.16,-2.9,-1.33,-1.85,-0.68,-1.9,0.44,3,1,11.184500220167326
7.81,-8.41,-3.16,0.0,-2.94,-5.72,-2.5,4.03,9.51,-4.18,-4.36,4.91,-6.69,0.36,-6.43,1.04,3,1,-25.190839694656486
-9.09,7.27,2.97,-2.47,-1.69,-3.0,-3.1,-1.83,0.47,0.46,-6.45,0.0,3.45,0.0,0.0,-0.9,3,1,39.047619047619044
-3.61,-0.32,3.54,0.0,-0.41,0.1,0.0,22.79,-5.51,-1.79,-4.11,-1.9,-0.19,2.72,-0.85,0.62,3,1,-12.798471824259794
0.0,2.67,-2.31,-0.89,-2.69,0.61,2.44,-1.19,-2.11,-4.31,-0.64,-4.85,-1.7,-1.73,0.7,1.5,3,1,-1.0489510489510523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,3,1,0.0
-0.76,-0.62,-2.48,-1.59,-3.72,-2.68,0.86,-5.47,0.54,6.12,-2.2,-0.17,-2.43,1.07,0.88,0.27,2,1,-10.29668411867365
-1.45,0.18,-5.34,-6.81,5.43,5.54,-6.19,0.8,5.56,0.38,-1.12,-0.76,-1.91,8.95,-6.61,-0.04,2,1,-6.69216061185468
0.76,-1.36,0.0,-1.23,1.4,-0.76,-0.62,-2.48,-1.59,-3.72,-2.68,0.86,-5.47,0.54,6.12,0.15,2,1,-14.576271186440682
